CNPJ,Razao Social,Porte,Total_Pago,Ticket_Medio_Cliente,Qtd_Propostas,Produtos_Adquiridos,Mensalidade_Estimada_Base
49820150000130,ILLA FELLICIDADE INDUSTRIA E COMERCIO DE GELADOS LTDA,4. Micro,3440.0,1720.0,2,"PALESTRA DE EPI - EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL, CONTRATO DE SAÚDE E SEGURANÇA",40.95238095238095
30925826000122,Id Solucoes Digitais Ltda,4. Micro,3434.6900000000005,1144.8966666666668,3,"Saude E Seguranca - Id Solucoes Digitais Ltda, CONTRATO DE SAÚDE E SEGURANÇA, ELABORAÇÃO DOS PROGRAMAS LEGAIS COMBO ESOCIAL E SST",40.889166666666675
32620185000123,New Sea Industria E Comercio De Pescados Ltda,4. Micro,3430.0,1715.0,2,"GESTÃO DO ESOCIAL, MEDIÇÕES",40.833333333333336
24726921000102,Jose Arnaldo Pinheiro De Souza Ltda,4. Micro,3417.5000000000064,1708.7500000000032,2,"Cresce Industria -  Interfacil Telecom E Tecnologia, Combo Sst - Interfacil Telecom E Tecnologia",40.68452380952389
69975654000137,Zampieri Imoveis Ltda.,4. Micro,3400.5,1700.25,2,"Sesi Cambona - Zampieri Imoveis - Declaracao De Inexistencia De Risco, CONTRATO DE SAÚDE E SEGURANÇA",40.482142857142854
39611370000109,OLISANT ENGENHARIA E EXTINTORES LTDA,4. Micro,3399.79,1699.895,2,"GESTÃO DO ESOCIAL, MEDIÇÕES",40.47369047619048
4307530000138,LESSA & MOURA CONTABILIDADE E CONSULTORIA EMPRESARIAL S/S - ME,4. Micro,3399.5,849.875,4,"CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO E-SOCIAL, LAUDOS, SERVIÇOS EM SST",40.470238095238095
12376097000110,D N Vilela Tecnologia,4. Micro,3380.480000000007,1690.2400000000034,2,"Cresce - Sst -  Voetelecom, Documentacao Tecnica - Voetelecom",40.2438095238096
29500928000117,Aereo Gerenciamento De Projetos Ltda,4. Micro,3379.5899999999997,1126.53,3,"Sst - Aereo Gerenciamento De Projetos Ltda, CONTRATO DE SAÚDE E SEGURANÇA, ELABORACAO DOS PROGRAMAS LEGAIS (COMBO SST E ESOCIAL)",40.23321428571428
35371145000183,ANGELA SEABRA TESTA,4. Micro,3377.71,1688.855,2,SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO,40.21083333333333
36451845000140,ANÁLISE AMBIENTAL SOLUÇÕES EM MEIO AMBIENTE LTDA - ME,3. Pequeno,3371.5,1685.75,2,CONTRATO DE SAÚDE E SEGURANÇA,40.13690476190476
19265047000296,SOBERANA FACULDADE DE SAUDE DE PETROLINA LTDA,4. Micro,3351.5,1675.75,2,"MEDIÇÕES, CONTRATO DE SAÚDE E SEGURANÇA",39.898809523809526
35372028000134,Renata S A C Malta,4. Micro,3343.73,1671.865,2,"Eco - Teatro Portfolio Apell - Mobilize, AÇÃO TEATRAL - HERÓIS DA PREVENÇÃO.",39.806309523809524
21585795000117,M.D. DE O. RODRIGUES ORTOIMPLANTE,4. Micro,3267.0,1633.5,2,CONTRATO DE SAÚDE E SEGURANÇA,38.892857142857146
9309675000191,CECAL CENTRO COMERCIAL E ABASTECIMENTO LTDA,4. Micro,3263.0,1631.5,2,"CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO ESOCIAL",38.845238095238095
23292788000152,A2 Telecom Ltda,3. Pequeno,3247.87,649.574,5,"CURSOS NORMATIVOS (TURMAS MISTAS), TREINAMENTO NORMATIVO - NR 35, CURSOS NORMATIVOS (NR-35 E NR-10), CURSOS NORMATIVOS, CURSO DE NR-35 - TRABALHO EM ALTURA",38.665119047619044
12398749002323,DIOCESE DE PENEDO - PAROQUIA DO SAGRADO CORACAO DE JESUS,4. Micro,3246.26,1623.13,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",38.64595238095238
40917908000189,ESPAÇO INDUSTRIA DE MOVEIS E ESQUADRIAS LTDA - ME,4. Micro,3237.14,647.428,5,"CONTRATO DE SAÚDE E SEGURANÇA, nan, CURSOS NORMATIVOS - EPI (NR-06), TEATRO SOCIOEDUCATIVO, CURSO DE CIPA (NR-05)",38.53738095238095
23878186000181,Centro De Educacao Infantil Bilingue Ltda,3. Pequeno,3229.800000000001,1614.9000000000005,2,"Sesi Farol - Pgr E Pcmso - Centro De Educacao Infantil Bilingue Ltda, Saude E Seguranca - Centro De Educacao Infantil Bilingue Ltda",38.45000000000001
15448429000113,MACEIO ENXOVAIS EIRELI,4. Micro,3220.0,1610.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",38.333333333333336
10923803000171,AUDICON CENTRAL DE SERVICOS LTDA - ME,4. Micro,3209.0,1604.5,2,CONTRATO DE SAÚDE E SEGURANÇA,38.20238095238095
272305000152,M J MARQUES DA SILVA,4. Micro,3208.51,1604.255,2,"GESTÃO DO E-SOCIAL, MEDIÇÕES",38.19654761904762
8387009000109,AUDATA PROCESSAMENTO DE DADOS LTDA,4. Micro,3200.5,1600.25,2,CONTRATO DE SAÚDE E SEGURANÇA,38.101190476190474
36983363000131,MM EMPREENDIMENTOS HOTELEIROS LTDA,3. Pequeno,3200.0,1600.0,2,"MEDIÇÕES, GESTÃO DO E-SOCIAL",38.095238095238095
31096542000133,GP CORRETORA DE SEGUROS LTDA,4. Micro,3195.76,1065.2533333333333,3,"CONTRATO DE SAÚDE E SEGURANÇA, COMBO DE SERVIÇOS EM SST E CONSULTORIA PARA O E-SOCIAL, SERVIÇOS EM SST - RENOVAÇÃO",38.044761904761906
8634912000127,MELYNA ALMEIDA JERONIMO EIRELI,4. Micro,3190.5,1595.25,2,"SERVIÇOS EM SST, MEDIÇÕES AMBIENTAIS",37.982142857142854
10825373000155,"Instituto Federal De Educacao, Ciencia E Tecnologia De Alagoas - If/Al",4. Micro,3188.92,1594.46,2,"Educacao Corporativa - Ifal, PROPOSTA COMERCIAL",37.96333333333333
29032156000136,F. B. DE ALMEIDA,4. Micro,3186.5,1593.25,2,"CONTRATO DE SAÚDE E SEGURANÇA, MEDIÇÃO AMBIENTAL",37.93452380952381
30053619000125,VIANA E FERREIRA LTDA,4. Micro,3183.5,1591.75,2,"MEDIÇÕES, CONTRATO DE SAÚDE E SEGURANÇA",37.898809523809526
20969728000133,J. A. DOS SANTOS TRANSPORTE,4. Micro,3181.5,1590.75,2,CONTRATO DE SAÚDE E SEGURANÇA,37.875
5400797000138,JOSEANE GOMES SANTOS EIRELI,4. Micro,3181.5,1590.75,2,"SERVIÇOS EM SST, CONTRATO DE SAÚDE E SEGURANÇA",37.875
10331633000136,RAD - RADIOLÓGIA DIAGNOSTICA LTDA,4. Micro,3179.6,1589.8,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",37.852380952380955
31073734000124,A F DE LIMA FUMO,4. Micro,3174.4,1058.1333333333334,3,"CAMPANHA SST, GESTÃO DO ESOCIAL, SERVIÇOS EM SST",37.79047619047619
24502584000161,IVAN VIEIRA GOES,4. Micro,3172.0,1586.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",37.76190476190476
4017308000281,TM SUPERMERCADO EIRELI,3. Pequeno,3166.87,1055.6233333333332,3,"VISITA TÉCNICA (TÉCNICO DE SEGURANÇA), SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO, SERVIÇOS DE SAÚDE E SEGURANÇA NO TRABALHO",37.700833333333335
35384082000108,F C De Carvalho Confeccoes Ltda,4. Micro,3166.43,1583.215,2,"Combo Sst - F C De Carvalho, RENOVAÇÃO DOS PROGRAMAS LEGAIS",37.69559523809524
49837432000140,Magalhaes Consultoria Ltda,4. Micro,3135.0,1567.5,2,"Saude E Seguranca - Magalhaes Consultoria Ltda, CONTRATO DE SAÚDE E SEGURANÇA",37.32142857142857
42112860000167,DONATO E SANTOS LTDA,4. Micro,3135.0,1567.5,2,"SERVIÇOS EM SST, MEDIÇÕES AMBIENTAIS",37.32142857142857
7237572000138,VAC-ALL BRASIL SERVICOS INDUSTRIAIS LTDA - EPP,3. Pequeno,3122.0,1040.6666666666667,3,"TBS - TREINAMENTO BÁSICO DE SEGURANÇA, EDUCAÇÃO CORPORATIVA",37.166666666666664
36378528000146,BEZERRA E SILVA COMERCIO DE ALIMENTOS LTDA,4. Micro,3119.84,779.96,4,"MEDIÇÕES, SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO, CONTRATO DE SAÚDE E SEGURANÇA",37.140952380952385
23260379000174,"SANT'ANA REPRESENTAÇÃO, COMÉRCIO E SERVIÇOS LTDA",4. Micro,3115.0,1557.5,2,CURSOS NORMATIVOS,37.083333333333336
23787836000183,A T DE SIRQUEIRA FILHO,4. Micro,3113.0,1556.5,2,"MEDIÇÕES, CONTRATO DE SAÚDE E SEGURANÇA",37.05952380952381
29521785000120,Jawgras Ambiental Ltda,4. Micro,3110.25,777.5625,4,"SERVIÇOS EM SST, CURSO DE TRABALHO EM ALTURA (NR-35), CURSO NORMATIVO",37.026785714285715
9080623000196,VIPETRO CONSTRUCOES E MONTAGENS INDUSTRIAIS LTDA.,3. Pequeno,3104.0,1552.0,2,"PCMSO - PROGRAMA DE CONTROLE MÉDICO DE SAÚDE OCUPACIONAL, LTCAT",36.95238095238095
5925056000170,I. M. Da Silva Industria,4. Micro,3101.2500000000027,1033.750000000001,3,"Ufas - Cresce Industria - I. M. Da Silva Industria, Sst - I. M. Da Silva Industria, SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO",36.91964285714289
34813645000165,SANHIDRO DO BRASIL TECNOLOGIA EM TRATAMENTO DE ÁGUA E ESGOTO EIRELI,4. Micro,3095.15,1031.7166666666667,3,"CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO ESOCIAL, SERVIÇOS EM SST",36.84702380952381
27728487000180,ASSOCIAÇÃO DOS PROPRIETÁRIOS DE UNIDADES AUTÔNOMAS DO EDIFÍCIO RESIDENCIAL CAPOLAVORO,3. Pequeno,3082.66,1541.33,2,RENOVAÇÃO DOS PROGRAMAS LEGAIS,36.69833333333333
7053140000177,PROLAR COMERCIO & SERVICOS LTDA,4. Micro,3079.62,1539.81,2,"EDUCAÇÃO CORPORATIVA - BRIGADA DE INCÊNDIO, SERVIÇOS EM SAÚDE E SEGURANÇA",36.662142857142854
24482648000100,PREVENTIVA CAR INDUSTRIAL LTDA - EPP,4. Micro,3079.18,615.836,5,"ORIENTAÇÃO PPP, CONTRATO DE SAÚDE E SEGURANÇA, ELABORAÇÃO DE PPP E LTCAT INDIVIDUAL, ASSISTÊNCIA TÉCNICA EM PERÍCIA JUDICIAL, ORIENTAÇÃO PARA ELABORAÇÃO - PPP",36.65690476190476
6943488000177,UNINVEST CONSTRUCOES E INCORPORACOES LTDA,3. Pequeno,3076.62,1025.54,3,"CAMPANHA SST, RENOVAÇÃO DOS PROGRAMAS LEGAIS, RENOVAÇÃO DOS PROGRAMAS",36.62642857142857
14085471000154,M C AQUINO - EPP,4. Micro,3072.5,1536.25,2,"CONTRATO DE SAÚDE E SEGURANÇA, MEDIÇÃO AMBIENTAL",36.57738095238095
2297239000109,Distribuidora Comercial E Industrial Rio Branco Ltda,4. Micro,3044.5,1522.25,2,"Saude E Seguranca - Distribuidora Comercial E Industrial Rio Branco Ltda, CONTRATO DE SAÚDE E SEGURANÇA",36.24404761904762
1766440000117,INDÚSTRIA E COMÉRCIO DE MÓVEIS E PAINÉIS LTDA - ME,3. Pequeno,3040.69,760.1725,4,"PPP - PERFIL PROFISSIOGRÁFICO PREVIDENCIÁRIO (ORIENTAÇÃO), SERVIÇOS DE SAÚDE E SEGURANÇA NO TRABALHO, ASSESSORIA PARA CONSTITUIÇÃO DA CIPA E CURSO, CURSO DE PRIMEIROS SOCORROS",36.19869047619048
11820775000120,Jucelio Ferreira Quentino E Cia Ltda,4. Micro,3040.0,1520.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, RENOVAÇÃO DOS PROGRAMAS LEGAIS",36.19047619047619
34518405000138,R L ACESSORIOS LTDA,4. Micro,3035.0,1517.5,2,"SERVIÇOS EM SST, MEDIÇÕES AMBIENTAIS",36.13095238095238
6209606000118,Triunfo Pedras Ltda,3. Pequeno,3029.8,757.45,4,"Arapiraca - Pgr, Pcmso - Triunfo Pedras, EDUCAÇÃO COORPORATIVA, CAMPANHA SST, CAMPANHA ABRIL VERDE",36.06904761904762
8713073000132,Promma - Promocao E Marketing Ltda,4. Micro,3020.73,755.1825,4,"SIMULADO DA APELL,  SIMULADO DA APELL, TEATRO SOCIOEDUCATIVO",35.96107142857143
3775543000179,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - SENAI,4. Micro,3006.4,1503.2,2,"EDUCAÇÃO CORPORATIVA, EDUCAÇÃO CORPORATIVA - NR 12",35.79047619047619
5451496000303,NPE SERVICE MANUTENCAO E MONTAGEM S.A.,3. Pequeno,2980.0,372.5,8,TBS - TREINAMENTO BÁSICO DE SEGURANÇA,35.476190476190474
10415021000121,Marta Araujo Sampaio Padilha,4. Micro,2975.0000000000027,1487.5000000000014,2,"Cresce Industria - Confeitaria Doce Sonho, Combo Sst - Confeitaria Doce Sabor",35.4166666666667
31897907000129,Karla Viviane O. De P. Candido,4. Micro,2972.5,1486.25,2,"Saude E Seguranca - Singular Clinica De Psicologia, CONTRATO DE SAÚDE E SEGURANÇA",35.38690476190476
12599549000123,ASSOCIACAO DOS PROPRIETARIOS E/OU MORADORES DO LOTEAMENTO RESIDENCIAL GRANVILLE,4. Micro,2948.0,1474.0,2,"TRABALHO ALTURA - NR35, EDUCAÇÃO CORPORATIVA - NR 35 E NR 10",35.095238095238095
34134489000106,GILDO GOMES DA SILVA 10051649403,4. Micro,2936.0,1468.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",34.95238095238095
47676619000184,4 RODAS SERVICOS AUTOMOTIVOS LTDA,4. Micro,2936.0,1468.0,2,CONTRATO DE SAÚDE E SEGURANÇA,34.95238095238095
54311169000191,LUCIETE DA SILVA SANTOS,4. Micro,2930.0,1465.0,2,"EDUCAÇÃO CORPORATIVA (TURMA MISTA), CONTRATO DE SAÚDE E SEGURANÇA",34.88095238095238
4821392000100,Weldservice Ltda,3. Pequeno,2929.9,976.6333333333333,3,"TREINAMENTOS NORMATIVOS, TREINAMENTOS NORMATIVOS NR 33 E NR 35., CAMPANHA  NOVEMBRO AZUL",34.87976190476191
23855859000188,CENTRAL DE ALIMENTOS BARBOSA LTDA - ME,4. Micro,2925.5,975.1666666666666,3,"SERVIÇOS EM SST, MEDIÇÕES AMBIENTAIS, PPP",34.82738095238095
20253491000190,J. I. Lima,4. Micro,2896.0,1448.0,2,"GESTÃO DO E-SOCIAL, MEDIÇÕES",34.476190476190474
1637593000407,TELESIL ENGENHARIA LTDA,3. Pequeno,2887.24,1443.62,2,"RENOVAÇÃO DOS PROGRAMAS LEGAIS - PARQUE GONÇALVES LEDO, RENOVAÇÃO DOS PROGRAMAS LEGAIS - RESIDENCIAL PARQUE GONCALVES LEDO",34.37190476190476
1637593000750,TELESIL ENGENHARIA LTDA,3. Pequeno,2887.24,1443.62,2,"RENOVAÇÃO DOS PROGRAMAS LEGAIS - PORTO GRANDE I E II, RENOVAÇÃO DOS PROGRAMAS LEGAIS (PORTO GRANDE I E II",34.37190476190476
22352556000180,JSN ACADEMIA DE GINASTICA E COMERCIO DE ARTIGOS ESPORTIVOS LTDA,4. Micro,2880.0,1440.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, ELABORAÇAÕ DOS PROGRAMAS LEGAIS COMBO ESOCIAL E SST",34.285714285714285
50381212000134,OSCAR MEDICOS ASSOCIADOS LTDA,4. Micro,2873.5,1436.75,2,"EDUCAÇÃO CORPORATIVA, CONTRATO DE SAÚDE E SEGURANÇA",34.208333333333336
11983545000181,ALGO MAIS IMPRENSA E CLIPPING DE MIDIA LTDA,4. Micro,2870.45,1435.225,2,"SERVIÇOS EM SST, SERVIÇOS EM SAÚDE E SEGURANÇA",34.17202380952381
6371307000509,Harcos Comercio E Servicos Ltda,4. Micro,2868.0,1434.0,2,"Sesi Cambona - Seguranca Do Trabalho - Harcos Telecom (sao Miguel Dos Campos), SERVIÇOS EM SST",34.142857142857146
43935078000100,ESTAIADA CHOPERIA LTDA,4. Micro,2863.5,1431.75,2,"MEDIÇÕES AMBIENTAIS, CONTRATO DE SAÚDE E SEGURANÇA",34.089285714285715
2914892000161,Lysiane Silva Bulhoes Barros,4. Micro,2860.5,1430.25,2,"Sst - Lysiane Silva Bulhoes Barros Ponto Maximo, CONTRATO DE SAÚDE E SEGURANÇA",34.05357142857143
4790656000106,Abreu & Silva Distribuidor Ltda.,3. Pequeno,2849.0099999999998,1424.5049999999999,2,"Eco Abril Verde - Abreu & Silva Distribuidor, E-social - Abreu E Silva Disbruidor",33.91678571428571
4663874000180,Ensima Solucoes Ambientais E Tecnologicas Ltda,4. Micro,2835.0,1417.5,2,"Seguranca Do Trabalho - Ensima Solucoes Ambientais, Saude E Seguranca No Trabalho - Ensima Solucoes",33.75
13497044000110,HC ACADEMIA DE CONDICIONAMENTO FISICO LTDA,4. Micro,2820.0,1410.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",33.57142857142857
12388096000277,LABORATORIO DE ANALISES PROCLINICO LTDA - ME,4. Micro,2819.63,939.8766666666667,3,"nan, AÇÃO TEATRAL - JANEIRO BRANCO, EDUCAÇÃO CORPORATIVA - AÇÃO TEATRAL",33.56702380952381
8014225000109,Albatroz Industria E Comercio De Confeccoes De Roupas Ltda,4. Micro,2815.8799999999987,703.9699999999997,4,"Ufas - Cresce Industria - Albatroz Industria E Comercio De Confeccoes De Roupas Ltda, Sst - Albatroz Industria E Comercio De Confeccoes De Roupas Ltda",33.522380952380935
40924227000148,Fundipecas Ltda,3. Pequeno,2815.0,1407.5,2,Ufas - Cresce Industria - Fundipecas Ltda,33.51190476190476
17270483000147,Aquaplus Ind E Com De Produtos Quimicos Ltda,4. Micro,2803.549999999996,1401.774999999998,2,Sst - Aquaplus Ind E Com De Produtos Quimicos Ltda - Epp,33.375595238095194
10887669000281,KIOLA INDUSTRIA E COMERCIO LTDA - EPP (FILIAL) - CASA DA LIMPEZA,4. Micro,2803.0,1401.5,2,"CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO E-SOCIAL",33.36904761904762
34259764000541,MOINHO CENTRO NORTE EIRELI,4. Micro,2800.0,1400.0,2,ASSISTÊNCIA TÉCNICA EM PERÍCIA JUDICIAL - SEGURANÇA DO TRABALHO,33.333333333333336
36428521000191,PANIFICADORA MAURICIO LIRA LTDA,4. Micro,2796.91,932.3033333333333,3,"CONTRATO DE SAÚDE E SEGURANÇA, RENOVAÇÃO DOS PROGRAMAS LEGAIS, SERVIÇOS EM SST",33.296547619047615
31238291000184,GAMA CARS COMERCIO DE VEICULOS LTDA,4. Micro,2774.2999999999997,554.8599999999999,5,"EDUCAÇÃO CORPORATIVA -  NR 10 E NR 10 SEP, CURSO NR10 BÁSICO, CURSO NR10 - BÁSICO, EDUCAÇÃO CORPORATIVA - NR 10 (BÁSICO), CURSO NR 10 (BÁSICO) SEGURANÇA EM INSTALAÇÕES E SERVIÇOS COM ELETRICIDADE",33.02738095238095
11101933000787,FF SORVETES LTDA - EPP (MANGABEIRAS),4. Micro,2759.2799999999997,919.7599999999999,3,"SERVIÇOS EM SST - MANGABEIRAS, SERVIÇOS EM SST",32.848571428571425
24312944000162,COOPERATIVA MISTA RADIO TELE TÁXI DE MACEIÓ LTDA,4. Micro,2758.79,1379.395,2,"SERVIÇOS EM SST, SERVIÇOS EM SST - RENOVAÇÃO",32.8427380952381
35378132000136,PRECOL ENGENHARIA LTDA,3. Pequeno,2749.0299999999997,916.3433333333332,3,"CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL, OBRA HORTO JARDINS - RENOVAÇÃO, SERVIÇOS EM SST - ESCRITÓRIO",32.726547619047615
8447450000139,ASSOCIACAO DAS EMPRESAS DO MERCADO IMOBILIARIO DO ESTADO DE ALAGOAS - ADEMI-AL,4. Micro,2746.0,915.3333333333334,3,"CURSO DE NR10 - RECICLAGEM, AÇÃO TEATRAL, PROGRAMA SAÚDE E SEGURANÇA DO TRABALHO",32.69047619047619
9120336000162,RECORD INCORPORAÇÕES LTDA,3. Pequeno,2741.28,913.7600000000001,3,"SERVIÇOS EM SST, RENOVAÇÃO DOS PROGRAMAS LEGAIS, SERVIÇOS EM SST - RENOVAÇÃO",32.63428571428572
6121325000109,Serquip Tratamentos Residuos Al Ltda,3. Pequeno,2734.0,911.3333333333334,3,"Campanha Outubro Rosa - Serquip, CAMPANHAS TEATRAIS 2024, CAMPANHA OUTUBRO ROSA E NOVEMBRO AZUL",32.54761904761905
32653153000124,M2 SOLUCOES EIRELI,3. Pequeno,2730.5,1365.25,2,"EDUCAÇÃO CORPORATIVA (NR 10 RECICLAGEM), SERVIÇOS EM SST",32.50595238095238
27973446000159,M.EDUARDA NEMEZIO DA SILVA INTERNET,4. Micro,2721.25,1360.625,2,"TREINAMENTO, CONTRATO DE SAÚDE E SEGURANÇA",32.395833333333336
23883380000155,ATMMPAES COMERCIO DE PRODUTOS DE NUTRIÇÃO ESPORTIVA E FUNCIONAL LTDA,4. Micro,2720.0,1360.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",32.38095238095238
17917137000108,TUDO LIMPO DISTRIBUIDORA DE MATERIAL DE LIMPEZA E DESCARTAVEIS LTDA,4. Micro,2720.0,1360.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, ELABORAÇÃO DOS PROGRAMAS LEGAIS (SST E ESOCIAL)",32.38095238095238
18855580000164,LIFE COMERCIO DE PRODUTOS DE NUTRICAO ESPORTIVA E FUNCIONAL LTDA,4. Micro,2720.0,1360.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",32.38095238095238
28004918000128,ATPAES COMERCIO DE SUPLEMENTOS E PRODUTOS NATURAIS LTDA,4. Micro,2720.0,1360.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, SERVIÇOS EM SST",32.38095238095238
23831633000147,VIA FRIOS DISTRIBUIDORA IMPORTADORA E EXPORTADORA EIRELI,3. Pequeno,2714.93,1357.465,2,"SERVIÇO EM SAÚDE E SEGURANÇA NO TRABALHO, SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO",32.32059523809524
26991157000110,"Bastos Teixeira & Cia Comercio De Importacao, Exportacao E Representacoes Ltda",4. Micro,2702.5,1351.25,2,"Saude E Seguranca -  Bastos Teixeira & Cia Comercio De Importacao, Exportacao E Representacoes Ltda, CONTRATO DE SAÚDE E SEGURANÇA",32.17261904761905
29277488000180,CONSULTT ASSESSORIAS E GESTÃO DE NEGÓCIOS EIRELI,3. Pequeno,2701.21,900.4033333333333,3,"RENOVAÇÃO DOS PROGRAMAS LEGAIS, RENOVAÇÃO DOS PROGRAMAS LEGAIS/LÍDER DISTRIBUIDOR",32.1572619047619
41166745000102,Maruska Fibra De Coco Ltda,4. Micro,2700.0,1350.0,2,"Sesi Cambona - Cresce Industria - Maruska, Sesi - Maruska - Seguranca Do Trabalho",32.142857142857146
3656804001294,Carajas Material De Construcao Ltda,4. Micro,2690.0,1345.0,2,"Campanha 2025 (abril Verde) - Carajas Material De Construcao Ltda, SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO (UNIDADE MARECHAL)",32.023809523809526
36426347000148,V F DA SILVA CONTABILIDADE & NEGOCIOS,4. Micro,2690.0,1345.0,2,"CONTRATO DE SAÚDE E SEGURANÇA, GESTÃO DO ESOCIAL",32.023809523809526
37672627000107,Pablo Di L C Da Silva,4. Micro,2671.8999999999996,1335.9499999999998,2,"Saude E Seguranca - Pablo Di L C Da Silva - Minde - Moveis Inteligentes Desmontaveis, CONTRATO DE SAÚDE E SEGURANÇA",31.80833333333333
730297000140,ARIOSVALDO PASCOAL CAVALCANTE CONCEICAO,4. Micro,2667.94,1333.97,2,SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO,31.761190476190478
11483295000110,CODAÇO CONFECÇÃO E DOBRA DE FERRO E AÇO LTDA,4. Micro,2666.12,888.7066666666666,3,"TREINAMENTO NORMATIVO, ASSISTÊNCIA TÉCNICA EM PERÍCIA JUDICIAL - SEGURANÇA DO TRABALHO, RENOVAÇÃO DOS PROGRAMAS LEGAIS",31.73952380952381
6266166000130,E DE OLIVEIRA COSTA HORTALICAS - ME,3. Pequeno,2612.98,1306.49,2,RENOVAÇÃO DOS PROGRAMAS LEGAIS,31.10690476190476
23766473000108,SANTA FÉ COMÉRCIO DE PRÉ-MOLDADOS E SERVIÇOS EIRELI,4. Micro,2609.16,1304.58,2,"SERVIÇOS DE SAÚDE E SEGURANÇA NO TRABALHO, SERVIÇOS DE SST",31.06142857142857
17216661000151,GRAMSA GLOBAL SERVIÇOS EM MINERAÇÃO E CONSTRUÇÃO LTDA,4. Micro,2572.0,1286.0,2,SERVIÇOS EM SST,30.61904761904762
5961860000105,Cemal Imoveis Ltda,3. Pequeno,2565.0,1282.5,2,Aet - Cemal Imoveis Ltda,30.535714285714285
11905742000182,STRASS BIJOUTERIAIS FINAS COM LTDA-EPP,4. Micro,2549.18,1274.59,2,RENOVAÇÃO DOS PROGRAMAS LEGAIS,30.347380952380952
4532525000129,Eletrocomp Ltda,4. Micro,2540.08,1270.04,2,"Saude E Seguranca - Eletrocomp Ltda (renovacao), CONTRATO DE SAÚDE E SEGURANÇA",30.239047619047618
70014774000157,Engequip Instrumentacao E Controle Ltda,3. Pequeno,2538.5,507.7,5,"Ufas - Ppp - Engequip, Teatro Corporativo - Setembro Amarelo - Engequip, Cresce Industria - Engequip Instrumentacao",30.220238095238095
57334237001017,OUTOTEC TECNOLOGIA BRASIL LTDA,4. Micro,2538.23,1269.115,2,"RENOVAÇÃO DOS PROGRAMAS LEGAIS, SERVIÇOS EM SST",30.21702380952381
29278580000165,MME ENGENHARIA E CONTRATACOES - EIRELI,3. Pequeno,2486.23,1243.115,2,"CAMPANHAS ANUAIS, AÇÃO EDUCATIVA TEATRAL",29.597976190476192
19499296000165,ULTRACANUDOS INDUSTRIA E COMERCIO DE PLASTICOS EIRELI - EPP,3. Pequeno,2485.0,828.3333333333334,3,"CAMPANHA ABRIL VERDE 2023, COMBO 2023, CURSOS NORMATIVOS",29.583333333333332
1868460000107,Condominio Residencial Aquarius,4. Micro,2482.86,1241.43,2,"Saude E Seguranca No Trabalho - Condominio Residencial Aquarius, CONTRATO DE SAÚDE E SEGURANÇA",29.557857142857145
4735979000105,Omena E Lima Ltda,4. Micro,2473.7399999999966,1236.8699999999983,2,"Sst-omena E Lima Ltda, nan",29.449285714285672
35561463000107,LOG ESTRATÉGIA DESENVOLVIMENTO E GESTÃO LTDA,4. Micro,2473.45,1236.725,2,"EDUCAÇÃO CORPORATIVA, SERVIÇOS EM SST - ELABORAÇÃO DOS PROGRAMAS LEGIAS",29.445833333333333
5516831000134,Usimec Usinagem E Mecanica Ltda,3. Pequeno,2438.55,1219.275,2,"SERVIÇOS DE SAÚDE E SEGURANÇA NO TRABALHO, SERVIÇOS DE SST",29.030357142857145
12157863000156,INSTITUTO EUVALDO LODI - NR ALAGOAS,4. Micro,2426.02,606.505,4,"AÇÃO EDUCATIVA TEATRAL, nan, SERVIÇOS EM SST - COMBO ESOCIAL, RENOVAÇÃO DOS PROGRAMAS LEGAIS",28.881190476190476
23861899000132,J SOARES DA SILVA CONSTRUCAO,4. Micro,2421.5,1210.75,2,"SERVIÇOS EM SST, CONTRATO DE SAÚDE E SEGURANÇA",28.827380952380953
